672,"Bengtsson, Mr. John Viktor"
673,"Berglund, Mr. Karl Ivar Sven"
675,"Betros, Mr. Tannous"
676,"Bing, Mr. Lee"
677,"Birkeland, Mr. Hans Martin Monsen"
678,"Bjorklund, Mr. Ernst Herbert"
679,"Bostandyeff, Mr. Guentcho"
680,"Boulos, Master. Akar"
681,"Boulos, Miss. Nourelain"
685,"Bourke, Mr. John"
686,"Bourke, Mrs. John (Catherine)"
687,"Bowen, Mr. David John ""Dai"""
688,"Bradley, Miss. Bridget Delia"
689,"Braf, Miss. Elin Ester Maria"
690,"Braund, Mr. Lewis Richard"
691,"Braund, Mr. Owen Harris"
692,"Brobeck, Mr. Karl Rudolf"
693,"Brocklebank, Mr. William Alfred"
694,"Buckley, Miss. Katherine"
695,"Buckley, Mr. Daniel"
696,"Burke, Mr. Jeremiah"
697,"Burns, Miss. Mary Delia"
698,"Cacic, Miss. Manda"
699,"Cacic, Miss. Marija"
700,"Cacic, Mr. Jego Grga"
701,"Cacic, Mr. Luka"
702,"Calic, Mr. Jovo"
703,"Calic, Mr. Petar"
704,"Canavan, Miss. Mary"
705,"Canavan, Mr. Patrick"
706,"Cann, Mr. Ernest Charles"
709,"Carlsson, Mr. August Sigfrid"
710,"Carlsson, Mr. Carl Robert"
711,"Carr, Miss. Helen ""Ellen"""
712,"Carr, Miss. Jeannie"
713,"Carver, Mr. Alfred John"
714,"Celotti, Mr. Francesco"
715,"Charters, Mr. David"
716,"Chip, Mr. Chang"
717,"Christmann, Mr. Emil"
718,"Chronopoulos, Mr. Apostolos"
719,"Chronopoulos, Mr. Demetrios"
720,"Coelho, Mr. Domingos Fernandeo"
721,"Cohen, Mr. Gurshon ""Gus"""
722,"Colbert, Mr. Patrick"
723,"Coleff, Mr. Peju"
724,"Coleff, Mr. Satio"
725,"Conlon, Mr. Thomas Henry"
726,"Connaghton, Mr. Michael"
727,"Connolly, Miss. Kate"
728,"Connolly, Miss. Kate"
729,"Connors, Mr. Patrick"
730,"Cook, Mr. Jacob"
731,"Cor, Mr. Bartol"
732,"Cor, Mr. Ivan"
733,"Cor, Mr. Liudevit"
734,"Corn, Mr. Harry"
735,"Coutts, Master. Eden Leslie ""Neville"""
736,"Coutts, Master. William Loch ""William"""
737,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)"
738,"Coxon, Mr. Daniel"
739,"Crease, Mr. Ernest James"
740,"Cribb, Miss. Laura Alice"
741,"Cribb, Mr. John Hatfield"
742,"Culumovic, Mr. Jeso"
743,"Daher, Mr. Shedid"
744,"Dahl, Mr. Karl Edwart"
745,"Dahlberg, Miss. Gerda Ulrika"
746,"Dakic, Mr. Branko"
747,"Daly, Miss. Margaret Marcella ""Maggie"""
748,"Daly, Mr. Eugene Patrick"
749,"Danbom, Master. Gilbert Sigvard Emanuel"
750,"Danbom, Mr. Ernst Gilbert"
751,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)"
752,"Danoff, Mr. Yoto"
753,"Dantcheff, Mr. Ristiu"
754,"Davies, Mr. Alfred J"
755,"Davies, Mr. Evan"
756,"Davies, Mr. John Samuel"
757,"Davies, Mr. Joseph"
760,"de Messemaeker, Mr. Guillaume Joseph"
761,"de Messemaeker, Mrs. Guillaume Joseph (Emma)"
762,"de Mulder, Mr. Theodore"
763,"de Pelsmaeker, Mr. Alfons"
764,"Dean, Miss. Elizabeth Gladys ""Millvina"""
765,"Dean, Mr. Bertram Frank"
766,"Dean, Mrs. Bertram (Eva Georgetta Light)"
767,"Delalic, Mr. Redjo"
770,"Dennis, Mr. Samuel"
771,"Dennis, Mr. William"
772,"Devaney, Miss. Margaret Delia"
773,"Dika, Mr. Mirko"
774,"Dimic, Mr. Jovan"
775,"Dintcheff, Mr. Valtcho"
777,"Dooley, Mr. Patrick"
778,"Dorking, Mr. Edward Arthur"
779,"Dowdell, Miss. Elizabeth"
780,"Doyle, Miss. Elizabeth"
781,"Drapkin, Miss. Jennie"
782,"Drazenoic, Mr. Jozef"
783,"Duane, Mr. Frank"
784,"Duquemin, Mr. Joseph"
785,"Dyker, Mr. Adolf Fredrik"
786,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)"
787,"Edvardsson, Mr. Gustaf Hjalmar"
788,"Eklund, Mr. Hans Linus"
789,"Ekstrom, Mr. Johan"
791,"Elias, Mr. Joseph"
792,"Elias, Mr. Joseph Jr"
793,"Elias, Mr. Tannous"
794,"Elsbury, Mr. William James"
795,"Emanuel, Miss. Virginia Ethel"
797,"Farrell, Mr. James"
799,"Fischer, Mr. Eberhard Thelander"
803,"Foley, Mr. Joseph"
806,"Ford, Miss. Doolina Margaret ""Daisy"""
807,"Ford, Miss. Robina Maggie ""Ruby"""
809,"Ford, Mr. Edward Watson"
810,"Ford, Mr. William Neal"
811,"Ford, Mrs. Edward (Margaret Ann Watson)"
814,"Gallagher, Mr. Martin"
817,"Gilinski, Mr. Eliezer"
818,"Gilnagh, Miss. Katherine ""Katie"""
820,"Goldsmith, Master. Frank John William ""Frankie"""
821,"Goldsmith, Mr. Frank John"
822,"Goldsmith, Mr. Nathan"
823,"Goldsmith, Mrs. Frank John (Emily Alice Brown)"
824,"Goncalves, Mr. Manuel Estanslas"
825,"Goodwin, Master. Harold Victor"
826,"Goodwin, Master. Sidney Leonard"
827,"Goodwin, Master. William Frederick"
828,"Goodwin, Miss. Jessie Allis"
829,"Goodwin, Miss. Lillian Amy"
830,"Goodwin, Mr. Charles Edward"
831,"Goodwin, Mr. Charles Frederick"
832,"Goodwin, Mrs. Frederick (Augusta Tyler)"
833,"Green, Mr. George Henry"
834,"Gronnestad, Mr. Daniel Danielsen"
836,"Gustafsson, Mr. Alfred Ossian"
837,"Gustafsson, Mr. Anders Vilhelm"
838,"Gustafsson, Mr. Johan Birger"
839,"Gustafsson, Mr. Karl Gideon"
840,"Haas, Miss. Aloisia"
841,"Hagardon, Miss. Kate"
844,"Hakkarainen, Mr. Pekka Pietari"
845,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)"
846,"Hampe, Mr. Leon"
847,"Hanna, Mr. Mansour"
848,"Hansen, Mr. Claus Peter"
849,"Hansen, Mr. Henrik Juul"
850,"Hansen, Mr. Henry Damsgaard"
851,"Hansen, Mrs. Claus Peter (Jennie L Howard)"
853,"Harmer, Mr. Abraham (David Lishin)"
855,"Hassan, Mr. Houssein G N"
857,"Hedman, Mr. Oskar Arvid"
859,"Hegarty, Miss. Hanora ""Nora"""
860,"Heikkinen, Miss. Laina"
861,"Heininen, Miss. Wendla Maria"
862,"Hellstrom, Miss. Hilda Maria"
863,"Hendekovic, Mr. Ignjac"
864,"Henriksson, Miss. Jenny Lovisa"
866,"Hirvonen, Miss. Hildur E"
867,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)"
868,"Holm, Mr. John Fredrik Alexander"
869,"Holthen, Mr. Johan Martin"
870,"Honkanen, Miss. Eliina"
873,"Humblen, Mr. Adolf Mathias Nicolai Olsen"
875,"Ibrahim Shawah, Mr. Yousseff"
877,"Ilmakangas, Miss. Ida Livija"
878,"Ilmakangas, Miss. Pieta Sofia"
880,"Jalsevac, Mr. Ivan"
881,"Jansson, Mr. Carl Olof"
883,"Jensen, Mr. Hans Peder"
884,"Jensen, Mr. Niels Peder"
885,"Jensen, Mr. Svend Lauritz"
888,"Johanson, Mr. Jakob Alfred"
889,"Johansson Palmquist, Mr. Oskar Leander"
890,"Johansson, Mr. Erik"
891,"Johansson, Mr. Gustaf Joel"
892,"Johansson, Mr. Karl Johan"
893,"Johansson, Mr. Nils"
894,"Johnson, Master. Harold Theodor"
895,"Johnson, Miss. Eleanor Ileen"
896,"Johnson, Mr. Alfred"
897,"Johnson, Mr. Malkolm Joackim"
898,"Johnson, Mr. William Cahoone Jr"
899,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)"
904,"Jonkoff, Mr. Lalio"
905,"Jonsson, Mr. Carl"
906,"Jonsson, Mr. Nils Hilding"
907,"Jussila, Miss. Katriina"
908,"Jussila, Miss. Mari Aina"
909,"Jussila, Mr. Eiriik"
910,"Kallio, Mr. Nikolai Erland"
911,"Kalvik, Mr. Johannes Halvorsen"
912,"Karaic, Mr. Milan"
913,"Karlsson, Mr. Einar Gervasius"
914,"Karlsson, Mr. Julius Konrad Eugen"
915,"Karlsson, Mr. Nils August"
916,"Karun, Miss. Manca"
917,"Karun, Mr. Franz"
919,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")"
924,"Kelly, Mr. James"
925,"Kelly, Mr. James"
932,"Kink, Miss. Maria"
933,"Kink, Mr. Vincenz"
934,"Kink-Heilmann, Miss. Luise Gretchen"
935,"Kink-Heilmann, Mr. Anton"
936,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)"
937,"Klasen, Miss. Gertrud Emilia"
938,"Klasen, Mr. Klas Albin"
939,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)"
941,"Krekorian, Mr. Neshan"
943,"Laitinen, Miss. Kristina Sofia"
947,"Landergren, Miss. Aurora Adelia"
949,"Lang, Mr. Fang"
950,"Larsson, Mr. August Viktor"
951,"Larsson, Mr. Bengt Edvin"
952,"Larsson-Rondberg, Mr. Edvard A"
953,"Leeni, Mr. Fahim (""Philip Zenni"")"
959,"Leinonen, Mr. Antti Gustaf"
960,"Lemberopolous, Mr. Peter L"
963,"Leonard, Mr. Lionel"
964,"Lester, Mr. James"
965,"Lievens, Mr. Rene Aime"
966,"Lindahl, Miss. Agda Thorilda Viktoria"
967,"Lindblom, Miss. Augusta Charlotta"
968,"Lindell, Mr. Edvard Bengtsson"
969,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)"
970,"Lindqvist, Mr. Eino William"
972,"Ling, Mr. Lee"
974,"Lobb, Mr. William Arthur"
975,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)"
977,"Lovell, Mr. John Hall (""Henry"")"
978,"Lulic, Mr. Nikola"
979,"Lundahl, Mr. Johan Svensson"
980,"Lundin, Miss. Olga Elida"
981,"Lundstrom, Mr. Thure Edvin"
985,"Madsen, Mr. Fridtjof Arne"
986,"Maenpaa, Mr. Matti Alexanteri"
990,"Makinen, Mr. Kalle Edvard"
992,"Mangan, Miss. Mary"
995,"Markoff, Mr. Marin"
996,"Markun, Mr. Johann"
1007,"McGowan, Miss. Anna ""Annie"""
1008,"McGowan, Miss. Katherine"
1010,"McNamee, Mr. Neal"
1011,"McNamee, Mrs. Neal (Eileen O'Leary)"
1015,"Meo, Mr. Alfonzo"
1017,"Midtsjo, Mr. Karl Albert"
1019,"Mineff, Mr. Ivan"
1020,"Minkoff, Mr. Lazar"
1021,"Mionoff, Mr. Stoytcho"
1024,"Moen, Mr. Sigurd Hansen"
1025,"Moor, Master. Meier"
1026,"Moor, Mrs. (Beila)"
1031,"Morley, Mr. William"
1040,"Mulvihill, Miss. Bertha E"
1045,"Myhrman, Mr. Pehr Fabian Oliver Malkolm"
1046,"Naidenoff, Mr. Penko"
1047,"Najib, Miss. Adele Kiamie ""Jane"""
1048,"Nakid, Miss. Maria (""Mary"")"
1049,"Nakid, Mr. Sahid"
1050,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)"
1051,"Nancarrow, Mr. William Henry"
1056,"Nicola-Yarred, Master. Elias"
1057,"Nicola-Yarred, Miss. Jamila"
1058,"Nieminen, Miss. Manta Josefina"
1059,"Niklasson, Mr. Samuel"
1060,"Nilsson, Miss. Berta Olivia"
1061,"Nilsson, Miss. Helmina Josefina"
1062,"Nilsson, Mr. August Ferdinand"
1063,"Nirva, Mr. Iisakki Antino Aijo"
1064,"Niskanen, Mr. Juha"
1065,"Nosworthy, Mr. Richard Cater"
1066,"Novel, Mr. Mansouer"
1067,"Nysten, Miss. Anna Sofia"
1068,"Nysveen, Mr. Johan Hansen"
1075,"Odahl, Mr. Nils Martin"
1079,"Ohman, Miss. Velin"
1082,"Olsen, Master. Artur Karl"
1083,"Olsen, Mr. Henry Margido"
1084,"Olsen, Mr. Karl Siegwart Andreas"
1086,"Olsson, Miss. Elina"
1087,"Olsson, Mr. Nils Johan Goransson"
1088,"Olsson, Mr. Oscar Wilhelm"
1089,"Olsvigen, Mr. Thor Anderson"
1090,"Oreskovic, Miss. Jelka"
1091,"Oreskovic, Miss. Marija"
1092,"Oreskovic, Mr. Luka"
1093,"Osen, Mr. Olaf Elon"
1094,"Osman, Mrs. Mara"
1096,"Palsson, Master. Gosta Leonard"
1097,"Palsson, Master. Paul Folke"
1098,"Palsson, Miss. Stina Viola"
1099,"Palsson, Miss. Torborg Danira"
1100,"Palsson, Mrs. Nils (Alma Cornelia Berglund)"
1101,"Panula, Master. Eino Viljami"
1102,"Panula, Master. Juha Niilo"
1103,"Panula, Master. Urho Abraham"
1104,"Panula, Mr. Ernesti Arvid"
1105,"Panula, Mr. Jaako Arnold"
1106,"Panula, Mrs. Juha (Maria Emilia Ojala)"
1107,"Pasic, Mr. Jakob"
1108,"Patchett, Mr. George"
1110,"Pavlovic, Mr. Stefo"
1111,"Peacock, Master. Alfred Edward"
1112,"Peacock, Miss. Treasteall"
1113,"Peacock, Mrs. Benjamin (Edith Nile)"
1117,"Pekoniemi, Mr. Edvard"
1118,"Peltomaki, Mr. Nikolai Johannes"
1119,"Perkin, Mr. John Henry"
1120,"Persson, Mr. Ernst Ulrik"
1125,"Petersen, Mr. Marius"
1126,"Petranec, Miss. Matilda"
1127,"Petroff, Mr. Nedelio"
1129,"Petterson, Mr. Johan Emil"
1130,"Pettersson, Miss. Ellen Natalia"
1131,"Pickard, Mr. Berk (Berk Trembisky)"
1133,"Pokrnic, Mr. Mate"
1134,"Pokrnic, Mr. Tome"
1139,"Rekic, Mr. Tido"
1140,"Reynolds, Mr. Harold J"
1141,"Rice, Master. Albert"
1142,"Rice, Master. Arthur"
1143,"Rice, Master. Eric"
1144,"Rice, Master. Eugene"
1145,"Rice, Master. George Hugh"
1146,"Rice, Mrs. William (Margaret Norton)"
1147,"Riihivouri, Miss. Susanna Juhantytar ""Sanni"""
1148,"Rintamaki, Mr. Matti"
1152,"Robins, Mr. Alexander A"
1153,"Robins, Mrs. Alexander A (Grace Charity Laury)"
1156,"Rosblom, Miss. Salli Helena"
1157,"Rosblom, Mr. Viktor Richard"
1158,"Rosblom, Mrs. Viktor (Helena Wilhelmina)"
1160,"Rouse, Mr. Richard Henry"
1161,"Rush, Mr. Alfred George John"
1165,"Saad, Mr. Khalil"
1169,"Saether, Mr. Simon Sivertsen"
1171,"Sage, Master. William Henry"
1181,"Salander, Mr. Karl Johan"
1182,"Salkjelsvik, Miss. Anna Kristine"
1183,"Salonen, Mr. Johan Werner"
1187,"Sandstrom, Miss. Beatrice Irene"
1188,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)"
1189,"Sandstrom, Miss. Marguerite Rut"
1190,"Sap, Mr. Julius"
1191,"Saundercock, Mr. William Henry"
1192,"Sawyer, Mr. Frederick Charles"
1196,"Sheerlinck, Mr. Jan Baptist"
1201,"Sirayanian, Mr. Orsen"
1203,"Sivic, Mr. Husein"
1204,"Sivola, Mr. Antti Wilhelm"
1205,"Sjoblom, Miss. Anna Sofia"
1206,"Skoog, Master. Harald"
1207,"Skoog, Master. Karl Thorsten"
1208,"Skoog, Miss. Mabel"
1209,"Skoog, Miss. Margit Elizabeth"
1210,"Skoog, Mr. Wilhelm"
1211,"Skoog, Mrs. William (Anna Bernhardina Karlsson)"
1217,"Soholt, Mr. Peter Andreas Lauritz Andersen"
1218,"Somerton, Mr. Francis William"
1220,"Spinner, Mr. Henry John"
1222,"Stankovic, Mr. Ivan"
1223,"Stanley, Miss. Amy Zillah Elsie"
1224,"Stanley, Mr. Edward Roland"
1226,"Stoytcheff, Mr. Ilia"
1227,"Strandberg, Miss. Ida Sofia"
1228,"Stranden, Mr. Juho"
1229,"Strilic, Mr. Ivan"
1230,"Strom, Miss. Telma Matilda"
1231,"Strom, Mrs. Wilhelm (Elna Matilda Persson)"
1232,"Sunderland, Mr. Victor Francis"
1233,"Sundman, Mr. Johan Julian"
1234,"Sutehall, Mr. Henry Jr"
1235,"Svensson, Mr. Johan"
1236,"Svensson, Mr. Johan Cervin"
1237,"Svensson, Mr. Olof"
1238,"Tenglin, Mr. Gunnar Isidor"
1239,"Theobald, Mr. Thomas Leonard"
1240,"Thomas, Master. Assad Alexander"
1244,"Thomas, Mrs. Alexander (Thamine ""Thelma"")"
1248,"Tikkanen, Mr. Juho"
1251,"Tomlin, Mr. Ernest Portage"
1252,"Torber, Mr. Ernst William"
1254,"Tornquist, Mr. William Henry"
1256,"Touma, Master. Georges Youssef"
1257,"Touma, Miss. Maria Youssef"
1258,"Touma, Mrs. Darwis (Hanne Youssef Razi)"
1259,"Turcin, Mr. Stjepan"
1260,"Turja, Miss. Anna Sofia"
1261,"Turkula, Mrs. (Hedwig)"
1263,"van Billiard, Master. Walter John"
1264,"van Billiard, Mr. Austin Blyler"
1265,"Van Impe, Miss. Catharina"
1266,"Van Impe, Mr. Jean Baptiste"
1267,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)"
1269,"Vande Velde, Mr. Johannes Joseph"
1270,"Vande Walle, Mr. Nestor Cyriel"
1271,"Vanden Steen, Mr. Leo Peter"
1272,"Vander Cruyssen, Mr. Victor"
1273,"Vander Planke, Miss. Augusta Maria"
1274,"Vander Planke, Mr. Julius"
1275,"Vander Planke, Mr. Leo Edmondus"
1276,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)"
1277,"Vartanian, Mr. David"
1278,"Vendel, Mr. Olof Edvin"
1279,"Vestrom, Miss. Hulda Amanda Adolfina"
1280,"Vovk, Mr. Janko"
1281,"Waelens, Mr. Achille"
1285,"Wenzel, Mr. Linhart"
1286,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)"
1287,"Widegren, Mr. Carl/Charles Peter"
1288,"Wiklund, Mr. Jakob Alfred"
1289,"Wiklund, Mr. Karl Johan"
1290,"Wilkes, Mrs. James (Ellen Needs)"
1294,"Williams, Mr. Leslie"
1295,"Windelov, Mr. Einar"
1296,"Wirz, Mr. Albert"
1298,"Wittevrongel, Mr. Camille"
1299,"Yasbeck, Mr. Antoni"
1300,"Yasbeck, Mrs. Antoni (Selini Alexander)"
1301,"Youseff, Mr. Gerious"
1304,"Zabour, Miss. Hileni"
1306,"Zakarian, Mr. Mapriededer"
1307,"Zakarian, Mr. Ortin"
1308,"Zimmerman, Mr. Leo"
